listing_id,latitude,longitude,number_of_reviews_ltm,host_is_superhost,neighbourhood_cleansed
52062993,40.74647,-73.98898,41,False,Midtown
51905886,40.704708,-74.006424,7,True,Financial District
51907281,40.71805,-73.98906,11,False,Lower East Side
51917088,40.68435413205554,-73.91604997056811,27,True,Bedford-Stuyvesant
51918445,40.58968,-73.81574,15,True,Rockaway Beach
52154854,40.64458,-74.08005,7,True,St. George
52096040,40.68321,-73.95624,11,True,Bedford-Stuyvesant
52101440,40.83647,-73.94315,18,False,Washington Heights
52155173,40.649017,-74.000664,90,False,Sunset Park
52163880,40.63139,-73.94965,24,False,Flatbush
52127911,40.67751,-73.91961,59,False,Bedford-Stuyvesant
52128553,40.67934,-73.92166,57,False,Bedford-Stuyvesant
52168422,40.766327,-73.870796,41,True,East Elmhurst
52168496,40.7169,-74.00698,44,False,Tribeca
52168525,40.7167,-74.00698,20,False,Tribeca
52168779,40.71552,-74.00835,35,False,Tribeca
52169754,40.71511,-74.00651,8,False,Tribeca
52169886,40.71533,-74.00851,6,False,Tribeca
52145241,40.672,-73.94715,26,True,Crown Heights
52149565,40.72239,-73.99361,7,True,Nolita
52172540,40.7186077,-73.9897804,7,False,Lower East Side
52353508,40.58515,-73.81518,16,True,Rockaway Beach
52367668,40.809887,-73.93061,7,False,Port Morris
52219116,40.7084,-73.82665,28,False,Kew Gardens
52382837,40.71306,-73.95076,6,True,Williamsburg
52240531,40.71803378848588,-73.99060231253476,9,False,Lower East Side
52241459,40.71648022703677,-73.99782254303328,24,True,Chinatown
52404588,40.77961,-73.84254,32,True,College Point
52405277,40.65591822622024,-73.92631374898838,22,True,East Flatbush
52417197,40.65227,-73.94977,36,True,East Flatbush
52286333,40.70209,-73.91497,54,True,Bushwick
52300094,40.67303,-73.91539,18,True,Crown Heights
52427297,40.64329505300966,-73.89146350890859,28,True,Canarsie
52440958,40.69380569458008,-73.92632293701172,30,True,Bushwick
52443892,40.76763,-73.92413,35,True,Astoria
52324415,40.7035,-73.75799,8,True,St. Albans
52324528,40.74877,-73.98547,7,False,Midtown
52492041,40.69863,-73.90685,43,True,Ridgewood
52534281,40.74987,-73.99716,54,False,Chelsea
52534815,40.7498659,-73.9971589,87,False,Chelsea
52554380,40.8081,-73.94708,70,True,Harlem
52637377,40.74987,-73.99716,31,False,Chelsea
52570569,40.74815368652344,-73.98869323730469,34,False,Midtown
52578551,40.73011,-73.95697,40,False,Greenpoint
52664308,40.758136423017,-73.92370699868881,21,True,Astoria
52585129,40.63856,-74.16957,23,False,Mariners Harbor
52675191,40.70585,-73.94355,45,True,Williamsburg
52692555,40.77365112304688,-73.91791534423828,23,True,Ditmars Steinway
52700622,40.68701,-73.91646,29,True,Bushwick
52593554,40.68993,-73.93678,64,True,Bedford-Stuyvesant
52611526,40.69942206736262,-73.98471948744731,44,True,Vinegar Hill
52731316,40.73688,-73.95344,6,False,Greenpoint
52749216,40.67744445800781,-73.92350006103516,26,True,Bedford-Stuyvesant
52618390,40.67965,-73.87258,21,True,Cypress Hills
52618396,40.69361265211224,-73.93002832704664,66,True,Bedford-Stuyvesant
52772214,40.704903,-74.006416,12,True,Financial District
52772578,40.704903,-74.006416,37,True,Financial District
52839743,40.68827,-73.95725,43,True,Bedford-Stuyvesant
52793095,40.72083,-73.89282,23,True,Maspeth
52795626,40.704903,-74.006416,259,True,Financial District
52804286,40.68867,-73.92019,17,False,Bushwick
52824025,40.71314969267098,-73.95637999576259,22,False,Williamsburg
53045130,40.704903,-74.006416,32,True,Financial District
53045250,40.704903,-74.006416,37,True,Financial District
53045316,40.704903,-74.006416,43,True,Financial District
53045446,40.704903,-74.006416,16,True,Financial District
53045512,40.704903,-74.006416,36,True,Financial District
53050810,40.72811,-73.94769,47,True,Greenpoint
52921783,40.7072505,-73.9399195,47,True,Williamsburg
52922566,40.65815,-73.95946,36,True,Prospect-Lefferts Gardens
53050999,40.67560364683892,-73.94023268031982,45,True,Crown Heights
53051231,40.7335,-73.98242,7,True,Gramercy
52930589,40.67435,-73.93106,29,False,Crown Heights
52934351,40.60496,-73.96621,39,True,Sheepshead Bay
53109044,40.68444142374703,-73.93421910522018,42,False,Bedford-Stuyvesant
53111559,40.75778,-73.98528,54,True,Theater District
53118209,40.64452,-73.89872,19,True,Canarsie
53022671,40.72259,-73.99141,49,True,Lower East Side
53026239,40.71624755859375,-73.9657974243164,7,True,Williamsburg
53132475,40.72083,-73.99279,153,True,Lower East Side
53135888,40.75547,-73.92606,38,False,Astoria
53155237,40.68936,-73.91636,6,True,Bushwick
53171838,40.694939,-73.948067,24,True,Bedford-Stuyvesant
53216441,40.71952,-73.9859,6,True,Lower East Side
53191182,40.714424,-73.761551,6,True,Hollis
53222519,40.69036,-73.91405,33,True,Bushwick
53223918,40.64975869274894,-73.93584188660085,32,True,East Flatbush
53229531,40.76638,-73.96564,6,True,Upper East Side
53386606,40.72453,-73.98299,28,True,East Village
53403946,40.77018,-73.83121,30,True,Flushing
53414148,40.85286,-73.8472,8,True,Morris Park
53436872,40.67587619282569,-73.9658943104153,55,True,Prospect Heights
53442786,40.61095,-73.76799,47,False,Bayswater
53292725,40.71267003392066,-73.90671518864099,18,False,Ridgewood
53296353,40.70349,-73.91006,6,True,Ridgewood
53462276,40.74798,-73.98851,64,False,Midtown
53300313,40.7449,-73.82823,6,False,Flushing
53306350,40.69401,-73.94759,32,False,Bedford-Stuyvesant
53480206,40.76997,-73.91777,25,True,Astoria
53628816,40.68236,-73.92803,22,True,Bedford-Stuyvesant
53491480,40.74802,-73.98679,31,False,Midtown
53494300,40.69506,-73.91499,33,True,Bushwick
53633058,40.76462,-73.87751,6,True,East Elmhurst
53531890,40.74652,-73.98849,53,False,Midtown
53542641,40.7469,-73.98691,8,False,Midtown
53545394,40.69025,-73.90699,32,True,Bushwick
53675152,40.59995,-73.94402,15,True,Sheepshead Bay
53573536,40.67509,-73.91403,43,True,Crown Heights
53676368,40.57549871191151,-74.01039144838865,21,True,Sea Gate
53588172,40.74681,-73.9889,26,False,Midtown
53588627,40.74616,-73.98711,10,False,Midtown
53590832,40.74674,-73.98863,15,False,Midtown
53593168,40.831657,-73.85186,16,False,Unionport
53700256,40.80962,-73.85217,41,True,Clason Point
53701060,40.60277,-73.98132,22,True,Gravesend
53708171,40.8248,-73.94698,13,False,Harlem
53607099,40.7461,-73.9885,9,False,Midtown
53607959,40.74628,-73.98862,11,False,Midtown
53608127,40.74619,-73.98689,24,False,Midtown
53608551,40.74309,-73.97819,36,True,Kips Bay
53773701,40.73582,-73.85646,64,True,Rego Park
53742866,40.7888708270366,-73.94147261742928,14,False,East Harlem
53795503,40.71599060603165,-73.91242078578676,29,True,Maspeth
53796775,40.67174,-73.88453,28,False,East New York
53798235,40.68866202769293,-73.9199250203629,35,True,Bushwick
53763914,40.72773,-73.94898,6,True,Greenpoint
53817985,40.67669,-73.96041,44,True,Crown Heights
53934304,40.69334,-73.94493,43,True,Bedford-Stuyvesant
53848694,40.748,-73.9871,92,False,Midtown
53850635,40.66078,-73.98929,42,True,Sunset Park
53958813,40.69008,-73.93555,40,True,Bedford-Stuyvesant
53970963,40.61092,-73.76805,57,False,Bayswater
53876051,40.66385,-73.74647,20,True,Rosedale
53979159,40.69280715026867,-73.91447816577336,12,True,Bushwick
53893056,40.66215,-73.92846,22,True,East Flatbush
53893384,40.7483,-73.98678,61,False,Midtown
53997433,40.63708,-73.93574,17,True,East Flatbush
54003481,40.74826,-73.98727,86,False,Midtown
54004046,40.74687,-73.98891,41,False,Midtown
54013154,40.68633,-73.94677,33,False,Bedford-Stuyvesant
54068618,40.80582,-73.93971,79,True,East Harlem
54102963,40.72389,-73.94966,39,True,Greenpoint
54036658,40.74823,-73.98825,42,False,Midtown
54117644,40.73971,-73.98522,7,False,Flatiron District
54129391,40.64185,-73.9537,51,True,Flatbush
54167112,40.69006,-73.97348,6,True,Fort Greene
54196777,40.78261,-73.98537,6,False,Upper West Side
54352197,40.70417,-73.88415,43,True,Glendale
54357934,40.74987,-73.99716,27,False,Chelsea
54291034,40.74641,-73.98842,22,False,Midtown
54291234,40.74772,-73.98868,12,False,Midtown
54376286,40.70332336425781,-73.9063491821289,21,True,Ridgewood
54397475,40.79473,-73.94086,30,False,East Harlem
54316848,40.68435,-73.90791,14,True,Bushwick
501404598925361958,40.8948,-73.8578,8,True,Wakefield
502887119852002992,40.68771,-73.9422,26,False,Bedford-Stuyvesant
513695012431520567,40.72871,-73.95775,37,True,Greenpoint
54318636,40.65903,-73.73405,16,True,Rosedale
522425855620716170,40.62556,-74.08606,13,True,Tompkinsville
529157103042604647,40.66292,-73.9328,8,True,East Flatbush
54344557,40.66174,-73.99338,20,False,Sunset Park
539084025529334382,40.68585,-73.8725,17,True,Cypress Hills
539865017663194156,40.68713127796861,-73.87454016182905,17,True,Cypress Hills
548559882209685166,40.61397,-73.98109,11,True,Borough Park
544401457419857074,40.74817,-73.98881,45,False,Midtown
545090914375173479,40.67688,-73.93252,34,True,Crown Heights
549264345064528625,40.79937,-73.93391,33,False,East Harlem
550026488081973881,40.73472,-73.98698,29,False,Gramercy
555681857754079373,40.69407411367102,-73.90286389630745,35,True,Ridgewood
556247091679540869,40.75401,-73.85355,6,True,Jackson Heights
551494862092193850,40.77359,-73.90955,20,True,Ditmars Steinway
557031472849294373,40.6838,-73.93932,33,False,Bedford-Stuyvesant
557509075015430163,40.76068,-73.875,22,False,East Elmhurst
552782382741181875,40.76265,-73.88333,8,False,East Elmhurst
559485519806458663,40.68217,-73.9388,24,False,Bedford-Stuyvesant
559592743617283842,40.67757924733385,-73.94276028780219,46,False,Crown Heights
554175570283178317,40.70593025954873,-73.81449830467113,9,False,Briarwood
554590833584755715,40.67678,-73.92386,31,True,Crown Heights
555005271135605811,40.68225,-73.9393,33,False,Bedford-Stuyvesant
555016287622862694,40.72681,-73.80892,6,False,Flushing
564281474587681881,40.66108,-73.99255,40,True,Sunset Park
564546597596686694,40.69589,-73.76083,10,True,St. Albans
560997011642218304,40.727177,-73.791977,27,True,Fresh Meadows
561056459074470843,40.76077,-73.92516,23,True,Astoria
562228465268570725,40.74824,-73.98669,24,False,Midtown
564602702188075826,40.74493,-73.94482,76,False,Long Island City
564682824371493121,40.65577,-73.73272,34,True,Rosedale
563268292006599316,40.67113,-73.87114,61,True,East New York
565112303079121006,40.59434,-73.79359,13,False,Arverne
563687425156513173,40.74641,-73.94477,113,False,Long Island City
563690104682126377,40.7465,-73.94499,53,False,Long Island City
563719467035680846,40.7446,-73.943,48,False,Long Island City
563728723224510265,40.74482,-73.94326,116,False,Long Island City
565490019458489355,40.66051789999999,-73.9503674,18,True,Prospect-Lefferts Gardens
566029911248687183,40.6588739,-73.72865139999999,11,True,Rosedale
566115227830033854,40.7535786670221,-73.9343238174527,18,True,Long Island City
566119623093680636,40.75351,-73.93612,20,True,Long Island City
571766238245027554,40.75365667644758,-73.9342710222023,8,True,Long Island City
572530913771194520,40.655579,-73.931503,46,False,East Flatbush
572733089973738908,40.64923,-73.97971,57,True,Windsor Terrace
573737351748791309,40.65707695407824,-73.90491426807719,30,True,Brownsville
574562832846093413,40.68104,-73.93733,15,True,Bedford-Stuyvesant
575123973920036701,40.74785,-73.98875,41,False,Midtown
575262161943675844,40.67383,-73.91705,19,False,Crown Heights
569581554159922370,40.67755,-73.95071,7,True,Crown Heights
570034665527308088,40.74606,-73.98707,55,False,Midtown
575296507654359448,40.67819,-73.91127,48,True,Bedford-Stuyvesant
575323635538805522,40.67604,-73.96768,97,True,Prospect Heights
575377822891771622,40.7542318,-73.8574014,38,False,Jackson Heights
575662739710922304,40.6605315,-73.95028649999999,19,True,Prospect-Lefferts Gardens
570315741712078963,40.70692,-73.94105,6,True,Williamsburg
576965624109762836,40.77537,-73.95316,6,True,Upper East Side
578327925011346119,40.65393,-73.91767,25,True,East Flatbush
578430230117365467,40.70699,-73.94685,7,True,Williamsburg
577187306174934665,40.75463,-73.85824,51,False,Jackson Heights
579543533372210260,40.72568,-73.9448,20,True,Greenpoint
586244870263367585,40.74448,-73.89627,30,True,Woodside
580327989332197053,40.68929,-73.74912,38,True,Springfield Gardens
580480407893927850,40.75507839347276,-73.85702730363678,53,False,Jackson Heights
588273937819990870,40.68177,-73.74298,23,True,Laurelton
581204831879275676,40.68753,-73.92309,27,False,Bedford-Stuyvesant
588550970022904542,40.69498,-73.93531,40,True,Bedford-Stuyvesant
588559469616617641,40.69671,-73.93793,25,True,Bedford-Stuyvesant
582137289665171294,40.77728,-73.90633,51,True,Ditmars Steinway
590372866147671751,40.65896,-73.9277,12,True,East Flatbush
591168265331519350,40.68711,-73.95849,44,True,Bedford-Stuyvesant
591317872598386976,40.65118,-73.92137,18,True,East Flatbush
584108904096805948,40.68723703305877,-73.90801132758578,23,True,Bushwick
584110672069834078,40.75423,-73.857399,61,False,Jackson Heights
591485868352836863,40.66064014743464,-73.75988608328316,28,True,Springfield Gardens
591969184938312703,40.66711,-73.88343,56,True,East New York
584631850749087164,40.72614,-73.95116,22,True,Greenpoint
592914921857097651,40.75758,-73.89871,31,False,East Elmhurst
593322347340602809,40.74807,-73.99646,1366,False,Chelsea
602847514991741383,40.67671,-73.94732,19,False,Crown Heights
603288724410012895,40.67332625094362,-73.78031550425838,50,False,Jamaica
603561478013469067,40.673218,-73.897003,6,False,East New York
603858956459000309,40.70514,-73.92187,25,True,Bushwick
604574846282012598,40.68383,-73.97872,49,True,Park Slope
597752885764924164,40.747211,-73.987808,61,True,Midtown
598418961025528178,40.747211,-73.987808,28,True,Midtown
598423415434781224,40.747211,-73.987808,20,True,Midtown
598428972310981226,40.747211,-73.987808,10,True,Midtown
598451687067310074,40.747211,-73.987808,55,True,Midtown
606366094972532271,40.67943964004584,-73.92641304643669,14,False,Bedford-Stuyvesant
598456006209498021,40.747211,-73.987808,26,True,Midtown
598459577490449094,40.747211,-73.987808,13,True,Midtown
598488193327054398,40.747211,-73.987808,87,True,Midtown
598499099324319670,40.747211,-73.987808,59,True,Midtown
598503098845264438,40.747211,-73.987808,32,True,Midtown
598507858224426373,40.747211,-73.987808,36,True,Midtown
598600568938104304,40.77866,-73.97469,6,True,Upper West Side
598923105171759382,40.77019,-73.95782,6,False,Upper East Side
599017022512024975,40.66686,-73.98871,6,True,South Slope
599411803159805553,40.85597,-73.89897,19,True,Fordham
599452961415418542,40.68119,-73.91066,40,True,Bedford-Stuyvesant
599991388795660334,40.74265,-73.99032,131,False,Flatiron District
599992429950840153,40.74301,-73.98996,388,False,Flatiron District
599993984917025377,40.74247,-73.98998,32,False,Flatiron District
600113695273260585,40.70147852169589,-73.91166880228543,29,True,Bushwick
613747202944317309,40.7438,-73.98994,17,False,Flatiron District
608832957622750076,40.6825141,-73.95999909999999,52,False,Clinton Hill
613842278291796082,40.77305,-73.92177,39,True,Astoria
610212395047524279,40.73138,-74.00235,8,True,West Village
610745546680973191,40.69132,-73.97325,45,True,Fort Greene
611089534312850631,40.84532,-73.8659,8,True,Van Nest
616011591675728415,40.68930896788741,-73.77756559435358,43,False,Jamaica
616045163495228503,40.69424,-73.91205,18,True,Bushwick
611470894386067928,40.67961,-73.78143,28,True,Jamaica
611783256714909948,40.6794,-73.8791,45,True,East New York
617499038697675576,40.65653,-74.00497,64,True,Sunset Park
617996666218494904,40.68791824831504,-73.9155172552625,46,True,Bushwick
612409930265187755,40.65908432006836,-73.7541732788086,41,False,Springfield Gardens
618023128301471110,40.79411807890201,-73.93260976645611,43,True,East Harlem
618155488881850494,40.752808,-73.925415,62,True,Long Island City
618184915139767958,40.70083236694336,-73.91191101074219,38,True,Bushwick
618842603796198772,40.68926,-73.91638,23,True,Bushwick
618994191723179959,40.66705253549474,-73.82213146931153,51,True,South Ozone Park
619493228177621291,40.7082,-74.00485,9,False,Financial District
619523165838380933,40.68359551419599,-73.82986280227888,36,True,Richmond Hill
619598201001500398,40.81444,-73.94295,12,False,Harlem
622602193403700800,40.76194,-73.99464,6,True,Hell's Kitchen
622622320675898463,40.68282781208708,-73.9486211667792,6,True,Bedford-Stuyvesant
623082106605347836,40.754,-73.92508,60,True,Long Island City
620385164597679213,40.66926,-73.76517,19,True,Springfield Gardens
620569593739163094,40.82187,-73.94548,15,True,Harlem
626368815819350675,40.651272,-73.945312,13,False,East Flatbush
623657977519782139,40.67364687988967,-73.92721273889428,42,True,Crown Heights
623922493793823954,40.67978,-73.92734,9,True,Bedford-Stuyvesant
626767327976025919,40.6868,-73.9862,59,True,Boerum Hill
627028314789354917,40.76959,-73.91861,65,True,Astoria
624545561138818983,40.7507,-73.9711,68,True,Midtown
624564459912553577,40.68136,-73.93333,60,True,Bedford-Stuyvesant
624585985635107552,40.75037,-73.97099,80,True,Midtown
624632015335254608,40.75079,-73.96963,80,True,Midtown
624652602355764943,40.75262,-73.96951,87,True,Midtown
624668883011039248,40.75248,-73.97008,67,True,Midtown
624678118491722763,40.75239,-73.97001,76,True,Midtown
624687753142583669,40.75076,-73.96977,84,True,Midtown
624694699394680598,40.75142288208008,-73.97050476074219,96,True,Midtown
624695997934785475,40.68328,-73.92312,6,True,Bedford-Stuyvesant
628375857871186931,40.65888,-73.92638,7,False,East Flatbush
625327900692074881,40.72415,-74.00782,41,True,SoHo
625470772596139920,40.64453,-74.01393,30,False,Sunset Park
625519191136597349,40.64356,-74.01369,35,False,Sunset Park
625559308859723672,40.64833,-74.00866,6,True,Sunset Park
630539037367901963,40.61672,-73.92516,32,True,Flatlands
630606368063091272,40.6869013,-73.95585179999999,57,True,Bedford-Stuyvesant
631736560411380264,40.68875,-73.92957,33,True,Bedford-Stuyvesant
631823229287186669,40.68465,-73.99113,43,False,Carroll Gardens
638044371366059533,40.75815,-73.99848,6,True,Hell's Kitchen
633986809547076584,40.76469,-73.981224,99,True,Midtown
634033315397058152,40.80815,-73.94638,23,True,Harlem
638454791738509873,40.74671,-73.98691,50,True,Midtown
635349981223517857,40.6359,-74.07963,12,True,Tompkinsville
639694558611399338,40.78991,-73.9415,21,False,East Harlem
639705836870039306,40.74762,-73.98893,53,True,Midtown
642193534164032936,40.832378161914654,-73.84959714452368,13,True,Unionport
640366504429539829,40.7327,-73.95416,6,True,Greenpoint
642778580946457478,40.69795,-73.89835,27,True,Ridgewood
640717537442605608,40.75101908344518,-73.96945184658559,39,True,Midtown
640801236656094345,40.81443,-73.93865,52,False,Harlem
643399667682678297,40.75668,-73.91396,20,True,Astoria
643468329339124241,40.67686,-73.98291,42,False,Park Slope
643471736626808139,40.67873,-73.98386,12,False,Gowanus
643473669546971313,40.67814,-73.98442,395,False,Gowanus
641407498918275357,40.68364,-73.93956,50,False,Bedford-Stuyvesant
641503239935717251,40.82297,-73.91454,18,False,Melrose
641503565693174262,40.82469,-73.91286,21,False,Morrisania
641863227870851745,40.6382,-74.16913,15,False,Mariners Harbor
644755921284741861,40.74597,-73.98888,21,False,Midtown
645056913089000891,40.68092,-73.99097,53,True,Gowanus
645589858646705763,40.60625,-73.9884,31,True,Gravesend
648733914773975406,40.73442,-73.98623,45,False,Gramercy
646325822391260382,40.71157,-73.96254,6,True,Williamsburg
649110754016519016,40.67759,-73.9132,40,True,Bedford-Stuyvesant
647623852337935394,40.66448715694604,-73.91389348998736,20,True,Brownsville
647827764669965037,40.7586023,-73.8127627,31,True,Flushing
649344196401364433,40.652237870891256,-73.95074262933898,36,True,East Flatbush
652279676468280165,40.68059,-73.91096,9,True,Bedford-Stuyvesant
649493072234819209,40.7586023,-73.8127627,32,True,Flushing
649930539132835017,40.75245,-73.93591,84,False,Long Island City
653115959913997889,40.70466,-73.92002,27,True,Bushwick
653258474247952642,40.76445,-73.98468,25,False,Hell's Kitchen
649952179707636731,40.75244,-73.9372,84,False,Long Island City
649958810437390374,40.75234,-73.93696,171,False,Long Island City
649965690762945524,40.75259045937658,-73.93604679763095,14,False,Long Island City
649968169559996381,40.75222,-73.93587,16,False,Long Island City
653436475529853186,40.63721,-73.89155,22,True,Canarsie
651497507012443462,40.72558,-73.9024,32,False,Maspeth
654403670398653419,40.7347205,-73.98697440000001,19,False,Gramercy
654499264267120637,40.6551971,-73.9252011,20,True,East Flatbush
652209616641745176,40.67641,-73.91069,8,True,Bedford-Stuyvesant
654949802542096801,40.63034,-73.90366,64,True,Canarsie
655084915447823076,40.706,-74.01668,12,False,Battery Park City
657007491901880680,40.68294,-73.91906,28,True,Bedford-Stuyvesant
655339007497638499,40.62776,-73.91913,35,False,Flatlands
657836649849238363,40.6637,-73.75058,23,True,Springfield Gardens
657945772316259432,40.673172333110976,-73.91994416049481,46,True,Crown Heights
656394974994716619,40.64136,-73.95555,39,True,Flatbush
658698666358924862,40.57562,-74.01021,56,True,Sea Gate
658760978030704860,40.74752,-73.97795,31,True,Murray Hill
658772827164292906,40.76054,-73.9904,47,True,Hell's Kitchen
658848031386457087,40.59420933629464,-73.95703730020313,39,True,Sheepshead Bay
658852188801289401,40.6270978,-73.91303549999999,32,True,Bergen Beach
661147139425587430,40.6818969,-73.7998724,112,True,Jamaica
661507166274157667,40.70032,-73.75157229999999,33,True,St. Albans
658872910949576878,40.66693929947823,-73.93541542154587,25,True,Crown Heights
661713782277628102,40.6559399,-73.9354464,33,True,East Flatbush
661781799902754847,40.68477,-73.95486,8,True,Bedford-Stuyvesant
659524468137662241,40.7364632,-73.9021099,42,True,Maspeth
659631472910843766,40.72304676040845,-73.8920313396691,28,False,Maspeth
662468221101298052,40.76028,-73.93271,37,False,Long Island City
660082095537116529,40.694365,-73.9288407,47,True,Bushwick
663812250075043786,40.89268,-73.84133,47,False,Edenwald
665824099468566235,40.8007,-73.95326,23,False,Harlem
665857667645966460,40.80079,-73.95476,30,False,Harlem
665881240261196973,40.79996,-73.9548,58,False,Harlem
665980631217887084,40.79951,-73.95267,10,False,Harlem
666022943667475224,40.68119,-73.9413,26,True,Bedford-Stuyvesant
666546073287471564,40.72312,-73.95202,12,True,Greenpoint
665194268205617883,40.74966,-73.98657,27,False,Midtown
665261673918293920,40.75232,-73.93586,6,False,Long Island City
670433084394073293,40.64316,-73.97307,13,True,Kensington
667260564999109254,40.5462467,-74.1629203,28,True,Eltingville
667316357375615620,40.71759,-74.0002,11,False,Chinatown
667532032936314042,40.68322,-73.93996,41,True,Bedford-Stuyvesant
667539668193564442,40.68277,-73.94141,38,True,Bedford-Stuyvesant
670528666075637080,40.6873501,-73.97510679999999,45,False,Fort Greene
671053676457324655,40.676519,-73.9552005,26,True,Crown Heights
671188401549574869,40.77485692707096,-73.93460816560669,7,False,Astoria
671197809028227677,40.75521,-73.9154,30,True,Astoria
668101492405958388,40.68413857789624,-73.7964622248839,19,True,Jamaica
668782753074319290,40.68168,-73.9417,40,True,Bedford-Stuyvesant
672486378317990261,40.696233648583885,-73.74205372546886,22,True,Cambria Heights
669305594749936462,40.68125,-73.93932,40,True,Bedford-Stuyvesant
673038589832674138,40.71826,-74.00141,10,False,Chinatown
673302194338130414,40.65238,-73.97637,53,True,Windsor Terrace
673339628005219034,40.63867,-73.9078,24,False,Canarsie
673371494715317188,40.67573,-73.8638,27,True,Cypress Hills
673759129204949693,40.62927,-74.02358,7,True,Bay Ridge
673784924326195986,40.8079812,-73.9376207,22,False,East Harlem
670239788354887215,40.70273353434613,-73.77941775183224,73,False,Jamaica
673811286668342935,40.80897,-73.93665,27,False,East Harlem
673853471795094745,40.8068,-73.93698,9,False,East Harlem
673873192225899360,40.80827,-73.93874,13,False,East Harlem
670291854273683571,40.68343,-73.94103,51,True,Bedford-Stuyvesant
670329573323739442,40.75222579151211,-73.93683848680503,41,True,Long Island City
673891949409493355,40.80835,-73.93862,13,False,East Harlem
674077986881033952,40.73805,-73.99686,26,True,Chelsea
674130162281885492,40.71925,-74.00122,6,False,SoHo
680586350161738984,40.63465,-74.02301,9,True,Bay Ridge
676705749178508791,40.7158726,-73.9469386,46,True,Williamsburg
676731522676199403,40.70563,-74.00715,23,False,Financial District
676737279656757218,40.63435,-74.021,7,True,Bay Ridge
676802005388260537,40.671633,-73.91652,15,True,Crown Heights
677408866265433530,40.76193,-73.88422,40,True,East Elmhurst
681380028722476177,40.67328,-73.89271,16,True,East New York
677666479277771695,40.64216,-73.89263,18,True,Canarsie
678213347614482633,40.59614,-73.7942,33,True,Arverne
683832772356785161,40.82006,-73.92727,35,True,Concourse
678853457233224820,40.7463878,-73.8306721,48,True,Flushing
683927980325010111,40.76211,-73.99501,6,True,Hell's Kitchen
680442938388437436,40.76557,-73.9283,6,True,Astoria
680563059050396133,40.64084,-73.89477,35,True,Canarsie
691676460109271194,40.71806,-74.00095,470,False,Chinatown
685623166091060477,40.68744,-73.87721,8,False,Cypress Hills
691684916095150541,40.71882,-74.00301,9,False,Tribeca
692075948348759261,40.667559882241896,-73.81327815787952,23,True,South Ozone Park
692217645174890864,40.7187,-74.00083,69,False,SoHo
687561322939099711,40.76662,-73.96686,18,True,Upper East Side
692810208844929987,40.6594055,-73.89683910000001,12,True,East New York
693567361025762253,40.68858,-73.9447,26,True,Bedford-Stuyvesant
688475381592613781,40.74831583091244,-73.88901291758614,31,True,Jackson Heights
693681944305880340,40.70439,-74.00766,21,False,Financial District
694085224169979111,40.80170497522445,-73.95906872643194,8,True,Harlem
689295463908141843,40.73496,-73.90593,19,True,Maspeth
689890425467758374,40.80767,-73.94976,29,True,Harlem
689915773903422973,40.69078,-73.93732,18,True,Bedford-Stuyvesant
690037658614567343,40.70114,-73.89587,28,True,Ridgewood
690070364410526409,40.61235,-73.92336,47,True,Flatlands
695060989831158809,40.75528,-73.88427,50,True,Jackson Heights
691270986280465661,40.66024,-73.74758,38,True,Rosedale
695755456324715761,40.69302,-73.916,25,False,Bushwick
700702850623136200,40.81275,-73.9065,35,True,Longwood
695923766308374088,40.8156106,-73.9418029,27,False,Harlem
696558738505882577,40.58252,-73.95973,113,True,Brighton Beach
700888293266225258,40.71994,-74.00098,324,False,SoHo
700893842468034810,40.71835,-74.00134,7,False,Chinatown
700962934143319603,40.79063177418527,-73.94151748409728,29,True,East Harlem
701279449329328106,40.67411,-73.9168,79,True,Crown Heights
696614683123032785,40.71937,-74.0028,99,False,Tribeca
696616459846609727,40.71852,-74.00081,50,False,Chinatown
696620581974515556,40.71889,-74.00287,88,False,Tribeca
696623677328852773,40.7181,-74.00159,174,False,Chinatown
697162273018281181,40.6695,-73.76763,69,False,Jamaica
697719311988590720,40.67263,-73.91716,68,True,Crown Heights
698473836731921553,40.610119097182896,-74.0094996473613,74,True,Bath Beach
704187120309184131,40.81471,-73.90546,25,True,Longwood
699189080597169915,40.68522,-73.93479,33,True,Bedford-Stuyvesant
704509709325061320,40.64544,-74.08525,31,False,St. George
699287688809132434,40.6558689,-73.9532835,20,False,Prospect-Lefferts Gardens
704925015465957888,40.76289,-73.88182,39,False,East Elmhurst
704960933715417604,40.76363,-73.88042,35,False,East Elmhurst
705004710308579542,40.66703,-73.98928,34,False,South Slope
700000812390093269,40.658355,-73.975646,37,True,Windsor Terrace
700111269108709591,40.74205,-73.99136,8,False,Flatiron District
705389873738014950,40.6747397,-73.8843447,20,True,East New York
705960660317173546,40.6484658,-73.9174968,113,True,East Flatbush
706103073370158062,40.8016737387895,-73.9589818561241,7,True,Harlem
706670190539378189,40.69063,-73.941778,28,True,Bedford-Stuyvesant
713185241032100746,40.83784,-73.94114,31,True,Washington Heights
707250744053305867,40.6249207,-73.93380069999999,30,True,Flatlands
713690174109417452,40.64599183202577,-73.89391188621977,12,False,Canarsie
713696585074780233,40.77272,-73.90865,19,True,Ditmars Steinway
707958114252508497,40.59709,-73.79926,62,True,Arverne
708126097161266393,40.699586,-73.733054,83,True,Cambria Heights
708553815454088469,40.7359,-73.98123,18,True,Gramercy
713834359204438567,40.798089670465366,-73.9663398289194,44,False,Upper West Side
